3,C:\Program Files\Android\Android Studio\lib\minlog-1.2.jar
3,C:\Program Files\Android\Android Studio\lib\microba.jar
3,C:\Program Files\Android\Android Studio\lib\miglayout-core-5.2.jar
3,C:\Program Files\Android\Android Studio\lib\miglayout-swing-5.2.jar
3,C:\Program Files\Android\Android Studio\lib\nanoxml-2.2.3.jar
3,C:\Program Files\Android\Android Studio\lib\maven-resolver-util-1.3.3.jar
3,C:\Program Files\Android\Android Studio\lib\nekohtml-1.9.22.jar
3,C:\Program Files\Android\Android Studio\lib\netty-buffer-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-common-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-handler-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-codec-http2-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-codec-socks-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-codec-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-codec-http-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\netty-handler-proxy-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\opencensus-contrib-grpc-metrics-0.21.0.jar
3,C:\Program Files\Android\Android Studio\lib\netty-transport-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\org.eclipse.lsp4j-0.7.1.jar
3,C:\Program Files\Android\Android Studio\lib\org.eclipse.lsp4j.jsonrpc-0.7.1.jar
3,C:\Program Files\Android\Android Studio\lib\opencensus-api-0.21.0.jar
3,C:\Program Files\Android\Android Studio\lib\org.eclipse.xtend.lib.macro-2.17.0.jar
3,C:\Program Files\Android\Android Studio\lib\org.eclipse.xtext.xbase.lib-2.17.0.jar
3,C:\Program Files\Android\Android Studio\lib\oro-2.0.8.jar
3,C:\Program Files\Android\Android Studio\lib\org.eclipse.xtend.lib-2.17.0.jar
3,C:\Program Files\Android\Android Studio\lib\platform-core-ui.jar
3,C:\Program Files\Android\Android Studio\lib\objenesis-3.1.jar
3,C:\Program Files\Android\Android Studio\lib\netty-resolver-4.1.52.Final.jar
3,C:\Program Files\Android\Android Studio\lib\platform-api.jar
3,C:\Program Files\Android\Android Studio\lib\platform-concurrency.jar
3,C:\Program Files\Android\Android Studio\lib\openapi.jar
3,C:\Program Files\Android\Android Studio\lib\platform-ide-util-io.jar
3,C:\Program Files\Android\Android Studio\lib\platform-impl.jar
3,C:\Program Files\Android\Android Studio\lib\platform-diagnostic.jar
3,C:\Program Files\Android\Android Studio\lib\platform-statistics-config.jar
3,C:\Program Files\Android\Android Studio\lib\platform-objectSerializer.jar
3,C:\Program Files\Android\Android Studio\lib\platform-rd-community.jar
3,C:\Program Files\Android\Android Studio\lib\platform-serviceContainer.jar
3,C:\Program Files\Android\Android Studio\lib\platform-util-ex.jar
3,C:\Program Files\Android\Android Studio\lib\plexus-component-annotations-1.7.1.jar
3,C:\Program Files\Android\Android Studio\lib\platform-statistics-uploader.jar
3,C:\Program Files\Android\Android Studio\lib\platform-statistics.jar
3,C:\Program Files\Android\Android Studio\lib\platform-objectSerializer-annotations.jar
3,C:\Program Files\Android\Android Studio\lib\platform-util-ui.jar
3,C:\Program Files\Android\Android Studio\lib\platform-statistics-devkit.jar
3,C:\Program Files\Android\Android Studio\lib\proxy-vole-1.0.5-jb.2.jar
3,C:\Program Files\Android\Android Studio\lib\plexus-utils-3.2.0.jar
3,C:\Program Files\Android\Android Studio\lib\purejavacomm-0.0.11.1.jar
3,C:\Program Files\Android\Android Studio\lib\protobuf-java-3.13.0.jar
3,C:\Program Files\Android\Android Studio\lib\plexus-interpolation-1.25.jar
3,C:\Program Files\Android\Android Studio\lib\pty4j-0.11.3.jar
3,C:\Program Files\Android\Android Studio\lib\proto-google-common-protos-1.12.0.jar
3,C:\Program Files\Android\Android Studio\lib\qdox-2.0-M10.jar
3,C:\Program Files\Android\Android Studio\lib\rd-core-0.203.181.jar
3,C:\Program Files\Android\Android Studio\lib\rd-framework-0.203.181.jar
3,C:\Program Files\Android\Android Studio\lib\rd-swing-0.203.181.jar
3,C:\Program Files\Android\Android Studio\lib\rngom-20051226-patched.jar
3,C:\Program Files\Android\Android Studio\lib\resources.jar
3,C:\Program Files\Android\Android Studio\lib\rhino-1.7.12.jar
3,C:\Program Files\Android\Android Studio\lib\slf4j-log4j12-1.7.25.jar
3,C:\Program Files\Android\Android Studio\lib\resources_en.jar
3,C:\Program Files\Android\Android Studio\lib\shims-0.9.0.jar
3,C:\Program Files\Android\Android Studio\lib\serviceMessages-2019.1.4.jar
